,line,label
1104,"In the present clinical study the authors assessed vision before and after 9 month term of topical ocular administration of NAC lubricant eye drops or placebo in 75 symptomatic patients with age-related uncomplicated cataracts in one or both eyes, with acuity in one eye of 20/40 or worse (best-corrected distance), and no previous cataract surgery in either eye and no other ocular abnormality and 72 noncataract subjects ranged in age from 54 to 78 years.",BACKGROUND&OBJECTIVE
1105,"Six counselor-initiated counseling calls using motivational interviewing techniques and focusing on teaching adaptive coping skills based on the transactional model of stress and coping along with tailored self-directed materials (including nicotine patches, if not contraindicated) (n  =  245) vs. tailored self-directed materials (including nicotine patches, if not contraindicated) (n  =  251).",METHODS
1106,"Adherence with administered medication, as recorded by the dosing aids.",METHODS
1107,"This phase 3 randomized clinical trial found that hypofractionated IGRT (60 Gy in 15 fractions) was not superior to CFRT (60 Gy in 30 fractions) for patients with stage II/III NSCLC ineligible for concurrent chemoradiotherapy. Further studies are needed to verify equivalence between these radiotherapy regimens. Regardless, for well-selected patients with NSCLC (ie, peripheral primary tumors and limited mediastinal/hilar adenopathy), the convenience of hypofractionated radiotherapy regimens may offer an appropriate treatment option.",CONCLUSIONS
1108,Patients were randomly assigned to receive either lung-protective ventilation (LPV group) [tidal volume 5 ml kg ideal body weight + PEEP between 5 and 8 cmH2O] or nonprotective ventilation (control group) (tidal volume 10 ml kg ideal body weight without PEEP) during anaesthesia.,METHODS
1109,"The IOP reductions in the ripasudil and placebo groups were analyzed with a repeated-measures analysis of variance model at weeks 4, 6, and 8, at trough (before instillation [9 am]) and peak (2 hours after instillation [11 am]) levels.",METHODS
1110,"In this phase 3, double-masked, parallel-group, multicenter study, eligible patients were randomized 1:1:1 to treatment with fixed-combination brinzolamide, 1%, and brimonidine, 0.2%; brinzolamide, 1%; or brimonidine, 0.2%, 3 times daily for 3 months.",METHODS
1111,"There was no significant difference between the median visual acuity of operated eyes in children who underwent primary IOL implantation and those left aphakic. However, there were significantly more adverse events and additional intraoperative procedures in the IOL group. When operating on an infant younger than 7 months of age with a unilateral cataract, we recommend leaving the eye aphakic and focusing the eye with a contact lens. Primary IOL implantation should be reserved for those infants where, in the opinion of the surgeon, the cost and handling of a contact lens would be so burdensome as to result in significant periods of uncorrected aphakia.",CONCLUSIONS
1112,Central corneal thickness was determined with ultrasonic pachymeters of the same make and model at all clinical sites of the OHTS.,METHODS
1113,"Primary: participant recruitment and retention, targeting ⩾30% of eligible patients enrolling and ⩾50% of participants reporting outcomes at 30 days. Secondary: intervention fidelity; missing data and performance of outcome measures for self-efficacy, symptoms, physical activity and health-related quality of life.",METHODS
1114,"Using standardized UBM criteria, plateau iris was found in about a third of PACS eyes after LPI. Prospective longitudinal studies are required to determine the clinical significance of this finding for the management of PACSs.",CONCLUSIONS
1115,"Intravitreal anti-vascular endothelial growth factor (anti-VEGF) injections are used to treat a variety of posterior segment conditions, including some associated with glaucoma, such as macular edema due to central retinal vein occlusion (CRVO). Therefore, information regarding intraocular pressure (IOP)-related events associated with anti-VEGF therapies is important to help balance the risks and benefits over the course of therapy.",BACKGROUND&OBJECTIVE
1116,Patients with suspected or confirmed lung cancer undergoing video-assisted thoracic surgery.,METHODS
1117,ClinicalTrials.gov Identifier: NCT00880971.,BACKGROUND&OBJECTIVE
1118,"This multicenter, unblinded, phase 2 randomized clinical trial of 90 patients across 13 centers in Australia and New Zealand enrolled patients with 1 to 3 lung oligometastases less than or equal to 5 cm from any nonhematologic malignant tumors located away from the central airways, Eastern Cooperative Oncology Group performance status 0 or 1, and all primary and extrathoracic disease controlled with local therapy. Enrollment was from January 1, 2015, to December 31, 2018, with a minimum patient follow-up of 2 years.",METHODS
1119,Multicenter randomized clinical trial.,METHODS
1120,SLT applied directly to the perilimbal sclera may be as efficacious as the conventional procedure for 1 year.,CONCLUSIONS
1121,"S Documented development of late AMD by central, masked grading of annual retinal photographs or by treatment history. RESULTS In exploratory analysis of lutein/zeaxanthin vs no lutein/zeaxanthin, the hazard ratio of the development of late AMD was 0.90 (95% CI, 0.82-0.99; P = .04). Exploratory analyses of direct comparison of lutein/zeaxanthin vs beta carotene showed hazard ratios of 0.82 (95% CI, 0.69-0.96; P = .02) for development of late AMD, 0.78 (95% CI, 0.64-0.94; P = .01) for development of neovascular AMD, and 0.94 (95% CI, 0.70-1.26; P = .67) for development of central geographic atrophy. In analyses restricted to eyes with bilateral large drusen at baseline, the direct comparison of lutein/zeaxanthin vs beta carotene showed hazard ratios of 0.76 (95% CI, 0.61-0.96; P = .02) for progression to late AMD, 0.65 (95% CI, 0.49-0.85; P = .002) for neovascular AMD, and 0.98 (95% CI, 0.69-1.39; P = .91) for central geographic atrophy.",METHODS
1122,"670 patients with pathologically confirmed stage IIIb-IV NSCLC, unfit for chemotherapy, predominantly poor performance status (>2 on Eastern Cooperative Oncology Group, ECOG) and estimated life expectancy of at least 8 weeks. Patients were followed until disease progression or death, including a subgroup of patients who developed first cycle rash.",METHODS
1123,"Consecutive patients younger than 80 years with planned surgery for carcinoma of the oral cavity, pharynx, or larynx were enrolled. Patients with diabetes, those who had received antibiotics within 1 week before surgery, and those with preexisting pulmonary disease were excluded.",METHODS
1124,ClinicalTrials.gov Identifier: NCT02115464.,BACKGROUND&OBJECTIVE
1125,"Seventy-four eyes of 74 patients with uncontrolled pseudoexfoliation glaucoma without a history of previous intraocular or extraocular surgery and in need of cataract surgery. Forty-eight patients were randomized to those receiving adjunctive trabecular aspiration (asp+IOL group of 26 eyes) and those given no trabecular aspiration (IOL-alone group of 22 eyes). The triple procedure group consisted of 26 cases, closely matched to the asp+IOL cases in terms of age, sex, cup-disc ratio, glaucoma medication requirements, and systemic diseases.",METHODS
1126,Prostate and total cancer.,METHODS
1127,Forty consecutive patients (40 eyes) with primary open-angle glaucoma and cataract.,METHODS
1128,"High-frequency chest wall oscillation therapy after pulmonary lobectomy resulted in significantly improved immediate postoperative pulmonary function recovery compared to conventional physiotherapy, without any significant adverse effects. These results suggest that high-frequency chest wall oscillation therapy may be a valuable tool in the postoperative care of non-small cell lung cancer patients with lobectomy.",CONCLUSIONS
1129,The primary end point was the determination of the recommended phase 3 dose of plinabulin based on the days of severe neutropenia during chemotherapy cycle 1. Daily complete blood cell counts and absolute neutrophil counts were drawn during times of anticipated neutropenia during cycle 1.,METHODS
1130,"Sixty one percent of patients treated with apraclonidine maintained adequate IOP control throughout the study, avoiding additional surgery compared to 33.9% patients treated with placebo (P < .001). Apraclonidine treatment resulted in significantly more patients achieving either an additional > or = 20% reduction in IOP from baseline (resulting in an IOP < or = 20 mm Hg) (P < 0.05). The most common ocular complications were conjunctival hyperemia (12.6%), itching and foreign body sensation (6.8%), and tearing (4.5%). The most frequent non-ocular adverse events related to apraclonidine were dry mouth (4.5%) and unusual taste perception (2.2%).",RESULTS
1131,"Single dose-per-cycle plinabulin has a similar neutropenia protection benefit as pegfilgrastim. Plinabulin 40 mg fixed dose, which is pharmacologically equivalent to 20 mg/m2, will be compared with pegfilgrastim 6 mg in the phase 3 portion of this trial. Noninferior days of severe neutropenia will be the primary end point, and bone pain reduction, thrombocytopenia reduction, and quality of life maintenance will be secondary end points.",CONCLUSIONS
1132,"Randomized, double-masked two-center clinical trial.",METHODS
1133,Eyes received either one drop of brimonidine 0.2% or apraclonidine 0.5% before laser surgery.,METHODS
1134,"In total, 277 patients were treated with latanoprost for up to 24 months.",METHODS
